정보원,일자,인용문
민주당,2020-03-09,"여러 제안이 있지만 추경의 시급성을 고려할 때 이를 위해 1,2주 추경을 미룰 수는 없는 상황
현재 추경안에도 580만명을 대상으로 상품권 등을 1인당 45만원 정도 보조하는 예산이 2조 6,000억원 포함돼 있어 사실상 그런 취지는 이미 반영돼 있다
(별도 논의를) 본격화하는 것은 쉽지 않다
이후에 (논의의) 공간을 열어서 지속적으로 논의될 수 있게 하는 것은 필요해 보인다"
민주당,2020-03-09,"김경수 경남지사 등 재난기본소득에 대한 요청이 여기저기 있다
그런데 이번 추경에서 재난기본소득을 논의하는 것은 쉽지 않다
첫째로 코로나19 추경의 시급성에 비하면 이 논의때문에 1 2주 추경을 미룰 수 없다는 문제의식이 있다
두번째로 현재 추경안 중 580만명의 사회취약계층에게 임금 보조, 상품권 등으로 대략 45만원 정도 지원하는 예산이 2조6000억원 포함됐다. 이 예산으로 취지는 반영됐다고 판단한다
이번 추경에 이 논의를 본격화하기는 쉽지 않지만 이후 지속적으로 논의 하는 것은 필요하다고 생각한다
추경에서 2조6000억원이 집행되는 것을 보고 효과와 타당성을 충분히 검토한 이후 논의해볼 수 있을 것"
민주당,2020-03-09,재난기본소득 요청이 있는데 이번 추경에서 이것을 논의하는 것은 쉽지 않다
민주당,2020-03-09,"김경수 경남지사 등 재난기본소득에 대한 요청이 여기 저기 있다
그런데 이번 추경에서 재난기본소득을 논의하는 것은 쉽지 않다
첫째로 코로나19 추경의 시급성에 비하면 이 논의로 1 2주 추경을 미룰 수 없다는 문제의식이 있다
두번째로 현재 추경안 중 580만명의 사회취약계층을 임금 보조, 상품권 등으로 대략 45만원 정도 지원하는 예산이 2조6000억원이 포함됐다. 이 예산으로 취지는 반영됐다고 판단한다
이번 추경에 이 논의를 본격화하기는 쉽지 않지만 이후 지속적으로 논의되도록 하는 것은 필요하다고 생각한다
이번 추경에서 2조6000억원이 집행되는 것을 보고 효과와 타당성을 충분히 검토한 이후 논의해볼 수 있을 것"
민주당_이인영,2020-05-01,"경제 위기가 확산되고 있고, 고용 유지 문제가 긴급하게 요구되기 때문에 3차 추경도 큰 문제가 없을 것"
민주당_이인영,2020-05-01,"3차 추경을 준비해야 할 만큼 절박한 현실
경제 위기가 확산하고 있고, 실업과 고용 유지 문제 등이 긴급하게 요구되고 있다"
민주당_이인영,2020-04-28,"여야가 내일 2차 추경을 처리하기 위한 본회의를 열기로 했다
추경과 함께 긴급재난지원금 기부금 특별법, 산업은행법, 기간산업 안정기금 채권 국가보증동의안을 꼭 통과시킬 것을 부탁한다
가급적 조건없이 통과시키기를 요청드린다
우리 경제와 기간산업을 튼튼히 지키는 데 보탬이 된다. 기간산업 보호에 차질이 없게 상임위와 예결위에서 지체없는 심사 완료를 간곡히 요청한다"
민주당_이인영,2020-04-27,"긴급재난지원금 관련 여야 간 쟁점이 다 해소됐다
27일부터 (지원금 지급에 관한) 추가경정예산안 심의 절차에 착수해야 한다"
민주당_이인영,2020-04-26,"심 원내대표가 (전 국민 지급 확대에 따른 추가 재원 4조6,00억원 중) 1조원에 대해 세출 조정을 해주면 추경을 심의하겠다고 했다
긴급하게 기획재정부와 상의해 (1조원 세출 조정을 하기로) 정리했다
29일에 (이들 법안을) 다 (처리)하자는 것이 여야 합의 정신이었다
상임위의 진척 상황을 볼 것"
민주당_이인영,2020-04-26,"내용적인 쟁점은 다 해소됐다
절차에 더 이상 연연하지 않고 내일부터는 예결위와 관련 상임위를 가동해 심의 절차에 착수할 것
30일부터는 연휴가 시작되고 5월 초 여야 원내대표 경선이 있어 (임시국회 종료인) 5월 중순이 되면 굉장히 위태로워진다
29일까지 해결할 수 있다고 본다"
민주당_이인영,2020-04-26,"추경안, 30일 이전에 처리하는 게 합리적 판단"
민주당_이인영,2020-04-26,"심 원내대표가 어제와 오늘 지방정부가 당초 부담하기로 했던 1조원 규모라도 세출 조정을 통해 마련하면 어떻겠느냐고 요청했다
긴급하게 기획재정부 담당자를 불러 그게 가능한지 상의했고, 최종적으로 가능하게 하기로 정리했다
(추경안 국회 통과를) 30일 이전에 끝내는게 합리적인 판단
(긴급재난지원금을) 5월 중 지급하려고 하고 있다"
민주당_이인영,2020-04-26,"내용적인 쟁점은 다 해소됐다
절차에 더이상 연연하지 않고 내일부터는 예결위와 관련 상임위를 가동해 심의 절차에 착수할 것
30일부터는 연휴가 시작되고 5월 초 여야 원내대표 경선이 있어 (임시국회 종료인) 5월 중순이 되면 굉장히 위태로워진다
29일까지 해결할 수 있다고 본다"
민주당_이인영,2020-04-26,야당과 지방정부한테 부담시키려 했던 1조원 만큼만 세출조정이 이뤄진다면 상임위가 정상가동하고 예결위도 가동할 수 있다는 취지의 대화가 오갔다
민주당_이인영,2020-04-25,"회기 종료 후 국회가 열릴 수 없는 상황이 될 때 정부나 대통령이 긴급재정명령권을 발동할 수는 있을 것
긴급재정명령권을 발동하는 것보다 통합당 입장을 바꾸도록 하는 것이 훨씬 더 정상적인 정치로 가는 것"
민주당_이인영,2020-04-24,"긴급재정경제명령권을 발동하는 것보다는 미래통합당의 입장을 바꾸도록 하는 것이 훨씬 더 정상적인 정치
이론적으로 5월 15일까지는 회기 중이니 그게 지나고 나서 국회가 열릴 수 없는 상황이 될 때 정부나 대통령이 긴급재정경제명령권을 발동할 수는 있을 것으로 생각한다
내우ㆍ외환ㆍ천재ㆍ지변 또는 중대한 재정ㆍ경제상의 위기에 있어서 국가의 안전보장 또는 공공의 안녕질서를 유지하게 위해 긴급한 조치가 필요할 때
국회의 집회를 기다릴 여유가 없을 때
최소한으로 필요한 재정ㆍ경제상의 처분을 하거나 이에 관해 법률의 효력을 가지는 명령을 할 수 있다"
민주당_이인영,2020-04-24,"5월 15일까지는 회기 중이다. 그게 지나고 나서 국회가 열릴 수 없는 상황이 될 때 정부나 대통령이 긴급재정명령권을 발동할 수는 있을 것
긴급재정명령권 발동은 논란이 있을 수 있다
통합당의 입장을 바꾸도록 하는 것이 훨씬 더 정상적인 정치로 가는 것이라고 거듭 말씀 드린다
승자의 교만도 경계할 일이지만, 패자의 억지 논리나 막무가내식 고집도 국민들이 볼 때 매우 볼썽사납지 않겠나
통합당이 입장을 바꾸고 총선 민의에 순응하는 것이 순리
예산을 절감하고, 모든 국민에게 지급해 갈등 요소를 줄이고, (지급 대상을) 구분하는 데 시간이 걸리지 않아 신속하게 지급할 수 있다
대략 100원을 재정으로 투입한다고 하더라도 그 중 10원은 부가가치세로 환수될 것이고, 고소득자나 안정적 소득 가진 10 20% 가까이는 최소한 자발적으로 기부할 것이라고 보고, 수령을 안 하는 분도 있을 것
재정적인 갭(차이)은 1조 2조원 정도밖에 나지 않을 것 같다
기재부는 경제와 재정 중심으로 판단하겠지만 저희는 종합적으로 최종적인 정치 판단을 한다
기재부는 틀렸고 우리만 옳았다, 이렇게 이야기할 문제는 아니고 서로 입장을 충분히 이해하면서 그 가운데서 입장을 조화롭게 정리할 수 있다 믿었고 그렇게 됐다
그런 건 검토하고 있지 않다"
민주당_이인영,2020-04-24,"이론적으로 5월 15일까지는 회기 중
그게 지나고 나서 국회가 열릴 수 없는 상황이 될 때 정부나 대통령이 긴급재정명령권을 발동할 수는 있을 것
긴급재정명령권을 발동하는 것보다 미래통합당 입장을 바꾸도록 하는 것이 훨씬 더 정상적인 정치로 가는 것
다시 태어날 길이 완전히 봉쇄될 것
대략 100원을 재정으로 투입한다고 하더라도 그중 10원은 부가가치세로 환수될 것이고, 고소득자나 안정적 소득 가진 10~20% 가까이는 최소한 자발적으로 기부할 것이라고 보고, 수령을 안하는 분도 있을 것
재정적인 갭(차이)은 1조~2조원 정도밖에 나지 않을 것 같다"
민주당_이인영,2020-04-24,미래통합당에 마지막으로 경고한다. 이제 더는 시간이 없다
민주당_이인영,2020-04-24,"국회가 열릴 수 없는 상황이 될 때 정부나 대통령이 긴급재정명령권을 발동할 수는 있을 것
통합당 입장을 바꾸도록 하는 것이 훨씬 더 정상적인 정치로 가는 것
당정의 입장을 최종 조율해 정리했는데 김재원 위원장이 ‘예산 수정안을 다시내라’고 하고 있어, 시간 끌기용 또는 무산시키려 하는 것이란 의심을 짙게 가지기 시작했다"
민주당_이인영,2020-04-24,"이번 주 안으로 통합당이 입장을 정리하면 다음 주라도 심사해서 결론을 낼 수 있다
정부나 대통령이 긴급재정명령권을 발동할 수 있다
통합당이 입장을 바꿔야 한다"
민주당_이인영,2020-04-24,"미래통합당이 ‘긴급재난지원금을 국민 모두에게 지급하겠다’는 총선 약속을 지켜주기 바란다
여야가 합의한다면 정부도 굳이 반대할 이유가 없을 것"
민주당_이인영,2020-04-24,"피해자와 부산시민, 국민 여러분께 깊은 사과의 말씀을 올린다
한없이 무거운 책임감을 느끼며 최대한 빨리 윤리심판원을 열어 납득할만한 단호한 징계가 이뤄지게 할 것
선출직 공직자를 비롯해 성인지 감수성 교육을 강화하고 젠더 폭력이 재발하지 않도록 근본적 조치를 취해 나가겠다
지원금 지급을 최대한 늦춰 마치 선거 패배에 대한 분풀이라도 하는 것처럼 보일 수 있음을 경고한다
통합당은 약속을 어기고 소속의원 전원에게 상임위 예산심사 중지를 통보한 것으로 알려졌다
당정이 합의해 오면 그대로 하겠다던 여야 원내대표 사이의 약속도 이틀 만에 휴짓조각으로 돼 버렸다
통합당의 재난지원금 무력화 시도는 매우 노골적이며 원내지도부 임기 안에 처리할 의사가 전혀 없는 것으로 오해될 소지가 다분하다
이쯤 되면 지급 시점을 최대한 늦추는 게 통합당의 본심은 아닌지 의심하지 않을 수 없다"
민주당_이인영,2020-04-24,"이론적으로 5월 15일까지는 회기 중이다. 그게 지나고 나서 국회가 열릴 수 없는 상황이 될 때 정부나 대통령이 긴급재정명령권을 발동할 수는 있을 것
긴급재정명령권을 발동하는 것보다 미래통합당 입장을 바꾸도록 하는 것이 훨씬 더 정상적인 정치로 가는 것
승자의 교만도 경계할 일이지만, 패자의 억지 논리나 막무가내식 고집도 국민들이 볼 때 매우 볼썽사납지 않겠나
통합당이 입장을 바꾸고 총선 민의에 순응하는 것이 순리
다시 태어날 길이 완전히 봉쇄될 것"
민주당_이인영,2020-04-24,"이론적으로 5월 15일까지는 회기 중이다. 그게 지나고 나서 국회가 열릴 수 없는 상황이 될 때 정부나 대통령이 긴급재정명령권을 발동할 수는 있을 것
통합당 입장을 바꾸도록 하는 것이 훨씬 더 정상적인 정치로 가는 것
국회 회기 중에는 불가능하다
대략 100원을 재정으로 투입한다고 하더라도 그중 10원은 부가가치세로 환수될 것이고, 고소득자나 안정적 소득 가진 10 20% 가까이는 최소한 자발적으로 기부할 것이라고 보고, 수령을 안하는 분도 있을 것
재정적인 갭(차이)은 1조 2조원 정도밖에 나지 않을 것 같다"
민주당_이인영,2020-04-24,"이제 모든 것은 야당 손에 달렸다
우리 당 후보를 당선시켜주면 전 국민에게 지원금을 주겠다"
민주당_이인영,2020-04-23,"수정안을 가져오라는 것은 국회 역사상 전무후무한 일
국정 발목잡기이자, 신속한 처리를 기대하는 국민의 요청에 찬물을 끼얹는 것
통합당이 김종인 비대위 체제로 가는 걸로 방향을 잡았는데, 그 첫 작품이 재난지원금 무력화가 아니길 바란다"
